chapter,method,turn_id,text,character
26,chapter_all_gpt-4o-mini_individual,49,"Are you aware, sir, whether or not this gentleman’s wife is still living?",Mr. Wood
26,chapter_all_gpt-4o-mini_individual,50,"Courage,",Mr. Briggs
26,chapter_all_gpt-4o-mini_individual,51,speak out.,Mr. Briggs
26,chapter_all_gpt-4o-mini_individual,52,"She is now living at Thornfield Hall,",Mr. Mason
26,chapter_all_gpt-4o-mini_individual,53,I saw her there last April. I am her brother.,Mr. Mason
26,chapter_all_gpt-4o-mini_individual,54,At Thornfield Hall!,Mr. Mason
26,chapter_all_gpt-4o-mini_individual,55,"Impossible! I am an old resident in this neighbourhood, sir, and I never heard of a Mrs. Rochester at Thornfield Hall.",Mr. Wood
26,chapter_all_gpt-4o-mini_individual,56,"No, by God! I took care that none should hear of it—or of her under that name.",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,57,"Enough! all shall bolt out at once, like the bullet from the barrel. Wood, close your book and take off your surplice; John Green (to the clerk), leave the church: there will be no wedding to-day.",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,58,"Bigamy is an ugly word!—I meant, however, to be a bigamist; but fate has out-manoeuvred me, or Providence has checked me,—perhaps the last. I am little better than a devil at this moment; and, as my pastor there would tell me, deserve no doubt the sternest judgments of God, even to the quenchless fire and deathless worm. Gentlemen, my plan is broken up:—what this lawyer and his client say is true: I have been married, and the woman to whom I was married lives! You say you never heard of a Mrs. Rochester at the house up yonder, Wood; but I daresay you have many a time inclined your ear to gossip about the mysterious lunatic kept there under watch and ward. Some have whispered to you that she is my bastard half-sister: some, my cast-off mistress. I now inform you that she is my wife, whom I married fifteen years ago,—Bertha Mason by name; sister of this resolute personage, who is now, with his quivering limbs and white cheeks, showing you what a stout heart men may bear. Cheer up, Dick!—never fear me!—I’d almost as soon strike a woman as you. Bertha Mason is mad; and she came of a mad family; idiots and maniacs through three generations! Her mother, the Creole, was both a madwoman and a drunkard!—as I found out after I had wed the daughter: for they were silent on family secrets before. Bertha, like a dutiful child, copied her parent in both points. I had a charming partner—pure, wise, modest: you can fancy I was a happy man. I went through rich scenes! Oh! my experience has been heavenly, if you only knew it! But I owe you no further explanation. Briggs, Wood, Mason, I invite you all to come up to the house and visit Mrs. Poole’s patient, and _my wife_! You shall see what sort of a being I was cheated into espousing, and judge whether or not I had a right to break the compact, and seek sympathy with something at least human. This girl,",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,59,"knew no more than you, Wood, of the disgusting secret: she thought all was fair and legal; and never dreamt she was going to be entrapped into a feigned union with a defrauded wretch, already bound to a bad, mad, and embruted partner! Come all of you—follow!",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,60,"Take it back to the coach-house, John,",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,61,it will not be wanted to-day.,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,62,To the right-about—every soul!,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,63,away with your congratulations! Who wants them? Not I!—they are fifteen years too late!,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,64,"You know this place, Mason,",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,65,she bit and stabbed you here.,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,66,"Good-morrow, Mrs. Poole!",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,67,How are you? and how is your charge to-day?,Grace Poole
26,chapter_all_gpt-4o-mini_individual,68,"We’re tolerable, sir, I thank you,",Grace Poole
26,chapter_all_gpt-4o-mini_individual,69,"rather snappish, but not ’rageous.",Grace Poole
26,chapter_all_gpt-4o-mini_individual,70,"Ah! sir, she sees you!",Grace Poole
26,chapter_all_gpt-4o-mini_individual,71,you’d better not stay.,Grace Poole
26,chapter_all_gpt-4o-mini_individual,72,"Only a few moments, Grace: you must allow me a few moments.",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,73,"Take care then, sir!—for God’s sake, take care!",Grace Poole
26,chapter_all_gpt-4o-mini_individual,74,"Keep out of the way,",Grace Poole
26,chapter_all_gpt-4o-mini_individual,75,"she has no knife now, I suppose, and I’m on my guard.",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,76,"One never knows what she has, sir: she is so cunning: it is not in mortal discretion to fathom her craft.",Grace Poole
26,chapter_all_gpt-4o-mini_individual,77,"We had better leave her,",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,78,Go to the devil!,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,79,’Ware!,Grace Poole
26,chapter_all_gpt-4o-mini_individual,80,"That is _my wife_,",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,81,Such is the sole conjugal embrace I am ever to know—such are the endearments which are to solace my leisure hours! And _this_ is what I wished to have,Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,82,"this young girl, who stands so grave and quiet at the mouth of hell, looking collectedly at the gambols of a demon, I wanted her just as a change after that fierce ragout. Wood and Briggs, look at the difference! Compare these clear eyes with the red balls yonder—this face with that mask—this form with that bulk; then judge me, priest of the gospel and man of the law, and remember with what judgment ye judge ye shall be judged! Off with you now. I must shut up my prize.",Mr. Rochester
26,chapter_all_gpt-4o-mini_individual,83,"You, madam,",Mr. Briggs
26,chapter_all_gpt-4o-mini_individual,84,"are cleared from all blame: your uncle will be glad to hear it—if, indeed, he should be still living—when Mr. Mason returns to Madeira.",Mr. Briggs
26,chapter_all_gpt-4o-mini_individual,85,My uncle! What of him? Do you know him?,Jane
26,chapter_all_gpt-4o-mini_individual,86,"Mr. Mason does. Mr. Eyre has been the Funchal correspondent of his house for some years. When your uncle received your letter intimating the contemplated union between yourself and Mr. Rochester, Mr. Mason, who was staying at Madeira to recruit his health, on his way back to Jamaica, happened to be with him. Mr. Eyre mentioned the intelligence; for he knew that my client here was acquainted with a gentleman of the name of Rochester. Mr. Mason, astonished and distressed as you may suppose, revealed the real state of matters. Your uncle, I am sorry to say, is now on a sick bed; from which, considering the nature of his disease—decline—and the stage it has reached, it is unlikely he will ever rise. He could not then hasten to England himself, to extricate you from the snare into which you had fallen, but he implored Mr. Mason to lose no time in taking steps to prevent the false marriage. He referred him to me for assistance. I used all despatch, and am thankful I was not too late: as you, doubtless, must be also. Were I not morally certain that your uncle will be dead ere you reach Madeira, I would advise you to accompany Mr. Mason back; but as it is, I think you had better remain in England till you can hear further, either from or of Mr. Eyre. Have we anything else to stay for?",Mr. Briggs
26,chapter_all_gpt-4o-mini_individual,87,"No, no—let us be gone,",Mr. Mason
26,chapter_all_gpt-4o-mini_individual,88,"Be not far from me, for trouble is near: there is none to help.",Jane
26,chapter_all_gpt-4o-mini_individual,89,the waters came into my soul; I sank in deep mire: I felt no standing; I came into deep waters; the floods overflowed me.,Jane
27,chapter_all_gpt-4o-mini_individual,0,What am I to do?,Jane
27,chapter_all_gpt-4o-mini_individual,1,Leave Thornfield at once,Jane
27,chapter_all_gpt-4o-mini_individual,2,"That I am not Edward Rochester’s bride is the least part of my woe,",Jane
27,chapter_all_gpt-4o-mini_individual,3,"that I have wakened out of most glorious dreams, and found them all void and vain, is a horror I could bear and master; but that I must leave him decidedly, instantly, entirely, is intolerable. I cannot do it.",Jane
27,chapter_all_gpt-4o-mini_individual,4,"Let me be torn away, then",Jane
27,chapter_all_gpt-4o-mini_individual,5,Let another help me!,Jane
27,chapter_all_gpt-4o-mini_individual,6,"No; you shall tear yourself away, none shall help you: you shall yourself pluck out your right eye; yourself cut off your right hand: your heart shall be the victim, and you the priest to transfix it.",Jane
27,chapter_all_gpt-4o-mini_individual,7,"Friends always forget those whom fortune forsakes,",Jane
27,chapter_all_gpt-4o-mini_individual,8,"You come out at last,",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,9,"Well, I have been waiting for you long, and listening: yet not one movement have I heard, nor one sob: five minutes more of that death-like hush, and I should have forced the lock like a burglar. So you shun me?—you shut yourself up and grieve alone! I would rather you had come and upbraided me with vehemence. You are passionate: I expected a scene of some kind. I was prepared for the hot rain of tears; only I wanted them to be shed on my breast: now a senseless floor has received them, or your drenched handkerchief. But I err: you have not wept at all! I see a white cheek and a faded eye, but no trace of tears. I suppose, then, your heart has been weeping blood?",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,10,"Well, Jane! not a word of reproach? Nothing bitter—nothing poignant? Nothing to cut a feeling or sting a passion? You sit quietly where I have placed you, and regard me with a weary, passive look.",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,11,"Jane, I never meant to wound you thus. If the man who had but one little ewe lamb that was dear to him as a daughter, that ate of his bread and drank of his cup, and lay in his bosom, had by some mistake slaughtered it at the shambles, he would not have rued his bloody blunder more than I now rue mine. Will you ever forgive me?",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,12,"You know I am a scoundrel, Jane?",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,13,"Yes, sir.",Jane
27,chapter_all_gpt-4o-mini_individual,14,Then tell me so roundly and sharply—don’t spare me.,Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,15,I cannot: I am tired and sick. I want some water.,Jane
27,chapter_all_gpt-4o-mini_individual,16,"If I could go out of life now, without too sharp a pang, it would be well for me,",Jane
27,chapter_all_gpt-4o-mini_individual,17,"then I should not have to make the effort of cracking my heart-strings in rending them from among Mr. Rochester’s. I must leave him, it appears. I do not want to leave him—I cannot leave him.",Jane
27,chapter_all_gpt-4o-mini_individual,18,"How are you now, Jane?",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,19,"Much better, sir; I shall be well soon.",Jane
27,chapter_all_gpt-4o-mini_individual,20,"Taste the wine again, Jane.",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,21,What!—How is this?,Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,22,"Oh, I know! you won’t kiss the husband of Bertha Mason? You consider my arms filled and my embraces appropriated?",Mr. Rochester
27,chapter_all_gpt-4o-mini_individual,23,"At any rate, there is neither room nor claim for me, sir.",Jane
27,chapter_all_gpt-4o-mini_individual,24,"Why, Jane? I will spare you the trouble of much talking; I will answer for you—Because I have a wife already, you would reply.—I guess rightly?",Mr. Rochester
